GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
1500000US250251001007,250251001007,"Block Group 7, Census Tract 1001, Suffolk County, Massachusetts",411,98,9,15,246,89,76,55,42,32,30,33,8,13
1500000US250251002001,250251002001,"Block Group 1, Census Tract 1002, Suffolk County, Massachusetts",400,58,0,12,14,20,147,56,117,43,54,32,68,44
1500000US250251002002,250251002002,"Block Group 2, Census Tract 1002, Suffolk County, Massachusetts",229,60,0,12,11,14,108,43,73,41,13,21,24,17
1500000US250251002003,250251002003,"Block Group 3, Census Tract 1002, Suffolk County, Massachusetts",433,68,0,12,27,25,125,49,230,65,33,22,18,20
1500000US250251003001,250251003001,"Block Group 1, Census Tract 1003, Suffolk County, Massachusetts",427,83,0,12,7,14,127,67,183,82,79,56,31,35
1500000US250251003002,250251003002,"Block Group 2, Census Tract 1003, Suffolk County, Massachusetts",317,78,0,12,42,39,78,49,125,57,53,41,19,21
1500000US250251003003,250251003003,"Block Group 3, Census Tract 1003, Suffolk County, Massachusetts",342,90,0,12,5,9,164,68,104,65,69,53,0,12
1500000US250251003004,250251003004,"Block Group 4, Census Tract 1003, Suffolk County, Massachusetts",249,81,37,54,0,12,53,40,112,60,43,39,4,10
1500000US250251004001,250251004001,"Block Group 1, Census Tract 1004, Suffolk County, Massachusetts",457,109,34,29,57,31,194,99,119,87,44,31,9,14
1500000US250251004002,250251004002,"Block Group 2, Census Tract 1004, Suffolk County, Massachusetts",343,98,11,18,0,12,50,47,157,85,104,77,21,25
1500000US250251004003,250251004003,"Block Group 3, Census Tract 1004, Suffolk County, Massachusetts",395,82,0,12,0,12,180,70,138,63,72,56,5,10
1500000US250251004004,250251004004,"Block Group 4, Census Tract 1004, Suffolk County, Massachusetts",736,120,0,12,36,39,212,75,308,102,132,86,48,29
1500000US250251005001,250251005001,"Block Group 1, Census Tract 1005, Suffolk County, Massachusetts",520,150,0,12,112,50,189,113,143,103,50,80,26,40
1500000US250251005002,250251005002,"Block Group 2, Census Tract 1005, Suffolk County, Massachusetts",581,145,18,29,82,78,152,109,203,103,81,54,45,43
1500000US250251005003,250251005003,"Block Group 3, Census Tract 1005, Suffolk County, Massachusetts",338,103,0,12,89,64,80,73,100,83,12,20,57,57
1500000US250251005004,250251005004,"Block Group 4, Census Tract 1005, Suffolk County, Massachusetts",524,169,17,28,0,12,249,137,141,106,117,95,0,12
1500000US250251005005,250251005005,"Block Group 5, Census Tract 1005, Suffolk County, Massachusetts",585,159,0,12,40,60,181,110,249,127,86,79,29,33
1500000US250251006011,250251006011,"Block Group 1, Census Tract 1006.01, Suffolk County, Massachusetts",545,141,0,12,61,67,286,156,147,91,41,40,10,16
1500000US250251006012,250251006012,"Block Group 2, Census Tract 1006.01, Suffolk County, Massachusetts",240,78,0,12,9,14,93,54,102,71,24,30,12,19
1500000US250251006013,250251006013,"Block Group 3, Census Tract 1006.01, Suffolk County, Massachusetts",538,156,0,12,129,120,166,75,155,80,65,81,23,37
1500000US250251006014,250251006014,"Block Group 4, Census Tract 1006.01, Suffolk County, Massachusetts",910,176,58,93,238,134,366,144,186,101,44,35,18,23
1500000US250251006031,250251006031,"Block Group 1, Census Tract 1006.03, Suffolk County, Massachusetts",503,74,0,12,149,69,197,67,116,59,28,31,13,14
1500000US250251006032,250251006032,"Block Group 2, Census Tract 1006.03, Suffolk County, Massachusetts",399,71,47,49,35,36,157,61,120,48,40,29,0,12
1500000US250251007001,250251007001,"Block Group 1, Census Tract 1007, Suffolk County, Massachusetts",434,89,0,12,72,67,248,83,84,46,18,20,12,18
1500000US250251007002,250251007002,"Block Group 2, Census Tract 1007, Suffolk County, Massachusetts",579,105,7,12,187,72,136,69,151,72,98,67,0,12
1500000US250251007003,250251007003,"Block Group 3, Census Tract 1007, Suffolk County, Massachusetts",312,83,0,12,11,18,164,62,91,63,46,29,0,12
1500000US250251007004,250251007004,"Block Group 4, Census Tract 1007, Suffolk County, Massachusetts",383,95,0,12,0,12,150,68,173,82,60,35,0,12
1500000US250251007005,250251007005,"Block Group 5, Census Tract 1007, Suffolk County, Massachusetts",333,99,0,12,34,53,174,92,103,53,15,17,7,12
1500000US250251008001,250251008001,"Block Group 1, Census Tract 1008, Suffolk County, Massachusetts",328,178,0,12,0,12,44,70,121,84,153,154,10,19
1500000US250251008002,250251008002,"Block Group 2, Census Tract 1008, Suffolk County, Massachusetts",433,115,0,12,17,38,194,109,70,50,80,66,72,50
1500000US250251008003,250251008003,"Block Group 3, Census Tract 1008, Suffolk County, Massachusetts",448,155,27,23,184,163,141,112,75,58,21,26,0,12
1500000US250251008004,250251008004,"Block Group 4, Census Tract 1008, Suffolk County, Massachusetts",720,144,40,65,230,122,242,114,117,97,68,57,23,29
1500000US250251008005,250251008005,"Block Group 5, Census Tract 1008, Suffolk County, Massachusetts",378,103,94,90,70,53,62,47,37,36,98,75,17,34
1500000US250251008006,250251008006,"Block Group 6, Census Tract 1008, Suffolk County, Massachusetts",522,148,0,12,107,81,159,83,153,105,71,65,32,40
1500000US250251009001,250251009001,"Block Group 1, Census Tract 1009, Suffolk County, Massachusetts",356,79,0,12,28,30,138,72,141,66,20,31,29,34
1500000US250251009002,250251009002,"Block Group 2, Census Tract 1009, Suffolk County, Massachusetts",268,88,0,12,33,42,47,41,111,75,29,43,48,38
1500000US250251009003,250251009003,"Block Group 3, Census Tract 1009, Suffolk County, Massachusetts",558,88,19,21,81,45,264,75,93,53,77,46,24,34
1500000US250251009004,250251009004,"Block Group 4, Census Tract 1009, Suffolk County, Massachusetts",263,87,0,12,10,16,20,32,189,72,44,48,0,12
1500000US250251009005,250251009005,"Block Group 5, Census Tract 1009, Suffolk County, Massachusetts",344,92,0,12,9,16,113,78,105,58,117,52,0,12
1500000US250251010011,250251010011,"Block Group 1, Census Tract 1010.01, Suffolk County, Massachusetts",261,96,42,66,0,12,47,56,154,81,18,27,0,12
1500000US250251010012,250251010012,"Block Group 2, Census Tract 1010.01, Suffolk County, Massachusetts",385,115,29,46,122,96,150,98,28,32,56,69,0,12
1500000US250251010013,250251010013,"Block Group 3, Census Tract 1010.01, Suffolk County, Massachusetts",307,114,16,25,68,58,93,81,71,86,43,47,16,27
1500000US250251010014,250251010014,"Block Group 4, Census Tract 1010.01, Suffolk County, Massachusetts",471,144,13,25,0,12,203,118,173,80,35,42,47,72
1500000US250251010015,250251010015,"Block Group 5, Census Tract 1010.01, Suffolk County, Massachusetts",388,138,0,12,129,96,167,104,65,65,0,12,27,35
1500000US250251010016,250251010016,"Block Group 6, Census Tract 1010.01, Suffolk County, Massachusetts",569,153,0,12,109,73,205,102,144,99,92,71,19,37
1500000US250251010021,250251010021,"Block Group 1, Census Tract 1010.02, Suffolk County, Massachusetts",480,136,0,12,137,94,165,88,161,122,17,31,0,12
1500000US250251010022,250251010022,"Block Group 2, Census Tract 1010.02, Suffolk County, Massachusetts",1083,178,98,82,129,102,438,168,288,127,53,58,77,71
1500000US250251010023,250251010023,"Block Group 3, Census Tract 1010.02, Suffolk County, Massachusetts",728,159,0,12,262,123,228,121,171,114,67,54,0,12
1500000US250251011011,250251011011,"Block Group 1, Census Tract 1011.01, Suffolk County, Massachusetts",281,65,0,12,0,12,99,50,122,64,53,50,7,12
1500000US250251011012,250251011012,"Block Group 2, Census Tract 1011.01, Suffolk County, Massachusetts",383,90,0,12,0,12,108,62,230,85,36,28,9,15
1500000US250251011013,250251011013,"Block Group 3, Census Tract 1011.01, Suffolk County, Massachusetts",553,74,15,24,22,26,191,69,230,84,63,40,32,36
1500000US250251011021,250251011021,"Block Group 1, Census Tract 1011.02, Suffolk County, Massachusetts",352,72,0,12,16,26,112,65,169,58,25,33,30,35
1500000US250251011022,250251011022,"Block Group 2, Census Tract 1011.02, Suffolk County, Massachusetts",505,109,12,18,8,13,64,50,299,99,100,51,22,24
1500000US250251011023,250251011023,"Block Group 3, Census Tract 1011.02, Suffolk County, Massachusetts",362,79,19,31,47,39,122,59,120,72,36,37,18,29
1500000US250251011024,250251011024,"Block Group 4, Census Tract 1011.02, Suffolk County, Massachusetts",514,86,22,32,53,46,234,76,117,60,73,50,15,24
1500000US250251101031,250251101031,"Block Group 1, Census Tract 1101.03, Suffolk County, Massachusetts",406,114,61,83,69,90,212,89,64,34,0,12,0,12
1500000US250251101032,250251101032,"Block Group 2, Census Tract 1101.03, Suffolk County, Massachusetts",199,88,0,12,34,42,49,40,116,71,0,12,0,12
1500000US250251101033,250251101033,"Block Group 3, Census Tract 1101.03, Suffolk County, Massachusetts",156,72,0,12,47,58,89,53,20,23,0,12,0,12
1500000US250251101034,250251101034,"Block Group 4, Census Tract 1101.03, Suffolk County, Massachusetts",394,110,34,55,166,114,41,53,153,99,0,12,0,12
1500000US250251101035,250251101035,"Block Group 5, Census Tract 1101.03, Suffolk County, Massachusetts",592,136,13,20,97,72,278,106,107,105,56,60,41,36
1500000US250251101036,250251101036,"Block Group 6, Census Tract 1101.03, Suffolk County, Massachusetts",383,97,0,12,0,12,156,84,60,43,147,73,20,27
1500000US250251101037,250251101037,"Block Group 7, Census Tract 1101.03, Suffolk County, Massachusetts",348,143,0,12,15,24,127,108,160,85,46,52,0,12
1500000US250251102011,250251102011,"Block Group 1, Census Tract 1102.01, Suffolk County, Massachusetts",939,36,25,30,223,66,343,70,271,71,68,27,9,10
1500000US250251103011,250251103011,"Block Group 1, Census Tract 1103.01, Suffolk County, Massachusetts",360,63,0,12,31,29,194,60,93,43,35,24,7,11
1500000US250251103012,250251103012,"Block Group 2, Census Tract 1103.01, Suffolk County, Massachusetts",653,66,46,49,18,15,278,62,168,63,127,51,16,20
1500000US250251104011,250251104011,"Block Group 1, Census Tract 1104.01, Suffolk County, Massachusetts",673,90,22,35,9,14,370,97,234,80,17,20,21,23
1500000US250251104012,250251104012,"Block Group 2, Census Tract 1104.01, Suffolk County, Massachusetts",784,82,29,33,78,62,300,91,240,87,101,52,36,48
1500000US250251104031,250251104031,"Block Group 1, Census Tract 1104.03, Suffolk County, Massachusetts",518,123,28,45,83,51,119,76,220,103,68,82,0,12
1500000US250251104032,250251104032,"Block Group 2, Census Tract 1104.03, Suffolk County, Massachusetts",307,59,0,12,34,29,74,42,109,54,52,32,38,34
1500000US250251104033,250251104033,"Block Group 3, Census Tract 1104.03, Suffolk County, Massachusetts",190,81,0,12,8,13,16,20,119,78,36,37,11,19
1500000US250251104034,250251104034,"Block Group 4, Census Tract 1104.03, Suffolk County, Massachusetts",380,87,32,50,55,46,54,35,180,61,38,31,21,22
1500000US250251104035,250251104035,"Block Group 5, Census Tract 1104.03, Suffolk County, Massachusetts",429,96,0,12,23,25,138,67,201,80,56,42,11,17
1500000US250251105011,250251105011,"Block Group 1, Census Tract 1105.01, Suffolk County, Massachusetts",410,81,0,12,141,81,107,63,114,66,48,31,0,12
1500000US250251105012,250251105012,"Block Group 2, Census Tract 1105.01, Suffolk County, Massachusetts",723,79,0,12,17,20,192,79,368,96,139,64,7,12
1500000US250251105013,250251105013,"Block Group 3, Census Tract 1105.01, Suffolk County, Massachusetts",301,64,0,12,6,9,127,62,93,51,42,28,33,25
1500000US250251105021,250251105021,"Block Group 1, Census Tract 1105.02, Suffolk County, Massachusetts",650,95,49,61,141,82,290,100,118,71,52,42,0,12
1500000US250251105022,250251105022,"Block Group 2, Census Tract 1105.02, Suffolk County, Massachusetts",928,105,77,57,87,43,269,101,317,69,99,65,79,63
1500000US250251105023,250251105023,"Block Group 3, Census Tract 1105.02, Suffolk County, Massachusetts",243,65,10,15,23,25,129,71,38,31,33,30,10,18
1500000US250251106011,250251106011,"Block Group 1, Census Tract 1106.01, Suffolk County, Massachusetts",881,67,74,49,184,65,116,57,398,87,109,40,0,12
1500000US250251106012,250251106012,"Block Group 2, Census Tract 1106.01, Suffolk County, Massachusetts",442,64,0,12,0,12,94,33,217,76,116,48,15,16
1500000US250251106071,250251106071,"Block Group 1, Census Tract 1106.07, Suffolk County, Massachusetts",438,145,59,91,82,112,110,70,104,75,48,50,35,41
1500000US250251106072,250251106072,"Block Group 2, Census Tract 1106.07, Suffolk County, Massachusetts",766,136,0,12,58,59,340,148,180,90,120,60,68,61
1500000US250251106073,250251106073,"Block Group 3, Census Tract 1106.07, Suffolk County, Massachusetts",821,147,55,84,201,132,238,99,248,123,30,37,49,47
1500000US250251106074,250251106074,"Block Group 4, Census Tract 1106.07, Suffolk County, Massachusetts",278,76,0,12,0,12,126,68,104,65,48,43,0,12
1500000US250251201031,250251201031,"Block Group 1, Census Tract 1201.03, Suffolk County, Massachusetts",701,41,0,12,58,30,231,57,206,50,124,51,82,34
1500000US250251201041,250251201041,"Block Group 1, Census Tract 1201.04, Suffolk County, Massachusetts",242,54,0,12,40,27,95,53,86,41,12,19,9,15
1500000US250251201042,250251201042,"Block Group 2, Census Tract 1201.04, Suffolk County, Massachusetts",377,66,0,12,41,32,187,65,149,56,0,12,0,12
1500000US250251201043,250251201043,"Block Group 3, Census Tract 1201.04, Suffolk County, Massachusetts",504,62,9,14,144,53,295,83,38,29,18,21,0,12
1500000US250251201051,250251201051,"Block Group 1, Census Tract 1201.05, Suffolk County, Massachusetts",257,50,0,12,0,12,28,22,95,31,105,49,29,27
1500000US250251201052,250251201052,"Block Group 2, Census Tract 1201.05, Suffolk County, Massachusetts",443,49,0,12,5,7,71,35,209,54,112,48,46,25
1500000US250251201053,250251201053,"Block Group 3, Census Tract 1201.05, Suffolk County, Massachusetts",261,45,0,12,0,12,105,32,72,30,73,36,11,14
1500000US250251202011,250251202011,"Block Group 1, Census Tract 1202.01, Suffolk County, Massachusetts",621,89,0,12,145,57,335,85,141,57,0,12,0,12
1500000US250251202012,250251202012,"Block Group 2, Census Tract 1202.01, Suffolk County, Massachusetts",982,97,128,58,104,58,553,107,185,75,12,18,0,12
1500000US250251202013,250251202013,"Block Group 3, Census Tract 1202.01, Suffolk County, Massachusetts",238,73,0,12,28,36,172,70,30,27,0,12,8,13
1500000US250251203011,250251203011,"Block Group 1, Census Tract 1203.01, Suffolk County, Massachusetts",511,117,11,18,32,50,207,95,223,107,38,29,0,12
1500000US250251203012,250251203012,"Block Group 2, Census Tract 1203.01, Suffolk County, Massachusetts",435,94,0,12,9,14,199,94,213,97,8,13,6,12
1500000US250251203013,250251203013,"Block Group 3, Census Tract 1203.01, Suffolk County, Massachusetts",558,114,0,12,10,15,282,92,172,84,76,51,18,20
1500000US250251203014,250251203014,"Block Group 4, Census Tract 1203.01, Suffolk County, Massachusetts",546,91,0,12,58,38,271,90,153,72,34,54,30,27
1500000US250251204001,250251204001,"Block Group 1, Census Tract 1204, Suffolk County, Massachusetts",400,121,43,66,6,11,125,73,74,85,137,113,15,25
1500000US250251204002,250251204002,"Block Group 2, Census Tract 1204, Suffolk County, Massachusetts",359,110,0,12,122,79,189,116,36,41,0,12,12,18
1500000US250251204003,250251204003,"Block Group 3, Census Tract 1204, Suffolk County, Massachusetts",431,76,0,12,14,23,184,69,133,59,63,56,37,50
1500000US250251204004,250251204004,"Block Group 4, Census Tract 1204, Suffolk County, Massachusetts",793,129,0,12,107,61,194,78,316,137,55,50,121,88
1500000US250251204005,250251204005,"Block Group 5, Census Tract 1204, Suffolk County, Massachusetts",884,142,55,86,263,106,281,107,213,113,46,58,26,41
1500000US250251205001,250251205001,"Block Group 1, Census Tract 1205, Suffolk County, Massachusetts",315,57,36,29,63,28,121,56,89,34,6,8,0,12
1500000US250251205002,250251205002,"Block Group 2, Census Tract 1205, Suffolk County, Massachusetts",371,64,0,12,6,8,142,52,142,64,62,39,19,18
1500000US250251205003,250251205003,"Block Group 3, Census Tract 1205, Suffolk County, Massachusetts",279,61,14,22,10,11,135,50,108,53,12,12,0,12
1500000US250251206001,250251206001,"Block Group 1, Census Tract 1206, Suffolk County, Massachusetts",351,72,0,12,90,48,58,36,174,66,16,16,13,13
1500000US250251206002,250251206002,"Block Group 2, Census Tract 1206, Suffolk County, Massachusetts",404,81,0,12,58,30,104,44,162,76,64,47,16,18
1500000US250251206003,250251206003,"Block Group 3, Census Tract 1206, Suffolk County, Massachusetts",340,63,0,12,46,50,121,45,147,53,22,19,4,8
1500000US250251207001,250251207001,"Block Group 1, Census Tract 1207, Suffolk County, Massachusetts",388,54,0,12,66,41,144,49,141,47,24,31,13,16
1500000US250251207002,250251207002,"Block Group 2, Census Tract 1207, Suffolk County, Massachusetts",711,58,20,17,195,58,385,70,95,40,4,7,12,13
1500000US250251301001,250251301001,"Block Group 1, Census Tract 1301, Suffolk County, Massachusetts",480,100,0,12,41,68,96,63,166,76,145,88,32,34
1500000US250251301002,250251301002,"Block Group 2, Census Tract 1301, Suffolk County, Massachusetts",926,132,0,12,411,115,451,156,49,44,15,22,0,12
1500000US250251301003,250251301003,"Block Group 3, Census Tract 1301, Suffolk County, Massachusetts",352,75,0,12,15,24,67,48,206,74,64,74,0,12
1500000US250251301004,250251301004,"Block Group 4, Census Tract 1301, Suffolk County, Massachusetts",297,72,0,12,0,12,63,35,172,76,62,55,0,12
1500000US250251301005,250251301005,"Block Group 5, Census Tract 1301, Suffolk County, Massachusetts",431,138,0,12,53,85,132,115,225,95,21,34,0,12
1500000US250251301006,250251301006,"Block Group 6, Census Tract 1301, Suffolk County, Massachusetts",114,66,14,24,0,12,46,41,33,39,21,33,0,12
1500000US250251301007,250251301007,"Block Group 7, Census Tract 1301, Suffolk County, Massachusetts",323,112,0,12,0,12,98,68,140,80,50,50,35,54
1500000US250251302001,250251302001,"Block Group 1, Census Tract 1302, Suffolk County, Massachusetts",236,61,0,12,0,12,61,36,122,60,32,22,21,23
1500000US250251302002,250251302002,"Block Group 2, Census Tract 1302, Suffolk County, Massachusetts",432,89,34,53,8,12,224,84,99,73,47,37,20,18
1500000US250251302003,250251302003,"Block Group 3, Census Tract 1302, Suffolk County, Massachusetts",603,89,4,6,46,47,178,69,156,65,126,57,93,52
1500000US250251302004,250251302004,"Block Group 4, Census Tract 1302, Suffolk County, Massachusetts",261,50,0,12,0,12,80,32,73,33,59,41,49,40
1500000US250251302005,250251302005,"Block Group 5, Census Tract 1302, Suffolk County, Massachusetts",418,78,0,12,30,26,158,73,144,60,66,49,20,18
1500000US250251303001,250251303001,"Block Group 1, Census Tract 1303, Suffolk County, Massachusetts",325,66,0,12,0,12,51,36,158,69,84,39,32,29
1500000US250251303002,250251303002,"Block Group 2, Census Tract 1303, Suffolk County, Massachusetts",459,83,4,8,56,50,86,53,121,44,126,50,66,38
1500000US250251303003,250251303003,"Block Group 3, Census Tract 1303, Suffolk County, Massachusetts",303,64,0,12,0,12,29,30,106,62,111,53,57,35
1500000US250251303004,250251303004,"Block Group 4, Census Tract 1303, Suffolk County, Massachusetts",479,92,0,12,32,38,204,80,168,83,65,50,10,16
1500000US250251303005,250251303005,"Block Group 5, Census Tract 1303, Suffolk County, Massachusetts",248,59,0,12,0,12,60,36,125,68,63,33,0,12
1500000US250251304021,250251304021,"Block Group 1, Census Tract 1304.02, Suffolk County, Massachusetts",476,107,0,12,124,83,132,54,127,85,76,70,17,27
1500000US250251304022,250251304022,"Block Group 2, Census Tract 1304.02, Suffolk County, Massachusetts",464,122,29,27,116,92,206,100,30,37,66,51,17,26
1500000US250251304023,250251304023,"Block Group 3, Census Tract 1304.02, Suffolk County, Massachusetts",477,120,0,12,11,19,253,129,120,56,80,58,13,22
1500000US250251304024,250251304024,"Block Group 4, Census Tract 1304.02, Suffolk County, Massachusetts",437,108,0,12,0,12,24,40,354,110,48,57,11,19
1500000US250251304025,250251304025,"Block Group 5, Census Tract 1304.02, Suffolk County, Massachusetts",432,109,47,58,0,12,230,121,100,67,55,53,0,12
1500000US250251304041,250251304041,"Block Group 1, Census Tract 1304.04, Suffolk County, Massachusetts",865,92,20,32,255,85,276,117,164,65,150,57,0,12
1500000US250251304042,250251304042,"Block Group 2, Census Tract 1304.04, Suffolk County, Massachusetts",242,52,0,12,24,14,82,49,104,55,32,28,0,12
1500000US250251304043,250251304043,"Block Group 3, Census Tract 1304.04, Suffolk County, Massachusetts",247,70,24,37,7,11,78,57,77,57,12,17,49,54
1500000US250251304061,250251304061,"Block Group 1, Census Tract 1304.06, Suffolk County, Massachusetts",1167,144,16,26,292,157,778,209,81,95,0,12,0,12
1500000US250251304062,250251304062,"Block Group 2, Census Tract 1304.06, Suffolk County, Massachusetts",1056,158,62,77,306,143,407,109,204,87,62,50,15,28
1500000US250251304063,250251304063,"Block Group 3, Census Tract 1304.06, Suffolk County, Massachusetts",168,67,0,12,59,55,37,48,47,44,16,23,9,18
1500000US250251401021,250251401021,"Block Group 1, Census Tract 1401.02, Suffolk County, Massachusetts",421,82,9,13,58,49,98,54,92,46,117,59,47,46
1500000US250251401022,250251401022,"Block Group 2, Census Tract 1401.02, Suffolk County, Massachusetts",404,69,29,22,96,45,132,67,119,41,11,18,17,20
1500000US250251401023,250251401023,"Block Group 3, Census Tract 1401.02, Suffolk County, Massachusetts",352,72,0,12,27,25,71,54,220,73,34,29,0,12
1500000US250251401024,250251401024,"Block Group 4, Census Tract 1401.02, Suffolk County, Massachusetts",593,91,9,14,0,12,114,45,367,101,103,57,0,12
1500000US250251401051,250251401051,"Block Group 1, Census Tract 1401.05, Suffolk County, Massachusetts",895,134,0,12,38,49,227,75,512,110,75,32,43,30
1500000US250251401052,250251401052,"Block Group 2, Census Tract 1401.05, Suffolk County, Massachusetts",477,124,23,39,12,20,66,59,303,120,73,60,0,12
1500000US250251401061,250251401061,"Block Group 1, Census Tract 1401.06, Suffolk County, Massachusetts",682,64,38,23,220,53,234,70,146,46,30,31,14,17
1500000US250251401062,250251401062,"Block Group 2, Census Tract 1401.06, Suffolk County, Massachusetts",209,54,16,18,66,45,95,51,32,25,0,12,0,12
1500000US250251401071,250251401071,"Block Group 1, Census Tract 1401.07, Suffolk County, Massachusetts",800,62,39,33,111,38,250,71,233,57,120,52,47,35
1500000US250251401072,250251401072,"Block Group 2, Census Tract 1401.07, Suffolk County, Massachusetts",316,61,0,12,30,26,117,50,122,54,47,33,0,12
1500000US250251402011,250251402011,"Block Group 1, Census Tract 1402.01, Suffolk County, Massachusetts",548,70,0,12,135,59,247,79,108,45,58,52,0,12
1500000US250251402012,250251402012,"Block Group 2, Census Tract 1402.01, Suffolk County, Massachusetts",423,64,31,46,9,11,82,42,170,55,92,42,39,30
1500000US250251402021,250251402021,"Block Group 1, Census Tract 1402.02, Suffolk County, Massachusetts",393,98,0,12,0,12,87,70,185,75,121,67,0,12
1500000US250251402022,250251402022,"Block Group 2, Census Tract 1402.02, Suffolk County, Massachusetts",543,119,0,12,46,61,155,93,309,105,23,26,10,16
1500000US250251402023,250251402023,"Block Group 3, Census Tract 1402.02, Suffolk County, Massachusetts",361,82,0,12,50,29,78,60,82,44,85,66,66,34
1500000US250251402024,250251402024,"Block Group 4, Census Tract 1402.02, Suffolk County, Massachusetts",613,105,40,46,121,81,91,42,286,79,40,28,35,28
1500000US250251402025,250251402025,"Block Group 5, Census Tract 1402.02, Suffolk County, Massachusetts",294,74,0,12,11,16,8,18,175,66,65,38,35,44
1500000US250251403001,250251403001,"Block Group 1, Census Tract 1403, Suffolk County, Massachusetts",489,144,0,12,75,94,77,69,64,68,77,74,196,143
1500000US250251403002,250251403002,"Block Group 2, Census Tract 1403, Suffolk County, Massachusetts",186,98,0,12,12,20,66,84,68,66,40,36,0,12
1500000US250251403003,250251403003,"Block Group 3, Census Tract 1403, Suffolk County, Massachusetts",831,170,55,67,448,152,113,98,203,98,0,12,12,20
1500000US250251403004,250251403004,"Block Group 4, Census Tract 1403, Suffolk County, Massachusetts",258,90,0,12,0,12,35,42,122,87,79,59,22,34
1500000US250251403005,250251403005,"Block Group 5, Census Tract 1403, Suffolk County, Massachusetts",452,165,95,74,0,12,128,100,167,126,48,49,14,23
1500000US250251403006,250251403006,"Block Group 6, Census Tract 1403, Suffolk County, Massachusetts",342,120,0,12,44,53,82,62,166,99,29,34,21,33
1500000US250251404001,250251404001,"Block Group 1, Census Tract 1404, Suffolk County, Massachusetts",251,90,0,12,85,66,127,85,26,34,13,21,0,12
1500000US250251404002,250251404002,"Block Group 2, Census Tract 1404, Suffolk County, Massachusetts",382,101,0,12,36,58,58,66,152,75,107,63,29,44
1500000US250251404003,250251404003,"Block Group 3, Census Tract 1404, Suffolk County, Massachusetts",399,128,0,12,57,68,132,101,135,72,39,43,36,40
1500000US250251404004,250251404004,"Block Group 4, Census Tract 1404, Suffolk County, Massachusetts",251,90,0,12,29,31,116,83,74,40,15,24,17,29
1500000US250251404005,250251404005,"Block Group 5, Census Tract 1404, Suffolk County, Massachusetts",610,128,0,12,13,21,270,122,189,98,82,68,56,48
1500000US250251404006,250251404006,"Block Group 6, Census Tract 1404, Suffolk County, Massachusetts",658,134,0,12,45,43,277,95,291,97,45,45,0,12
1500000US250251404007,250251404007,"Block Group 7, Census Tract 1404, Suffolk County, Massachusetts",472,114,37,55,56,47,255,108,124,76,0,12,0,12
1500000US250251601011,250251601011,"Block Group 1, Census Tract 1601.01, Suffolk County, Massachusetts",437,121,0,12,0,12,123,84,271,128,43,52,0,12
1500000US250251601012,250251601012,"Block Group 2, Census Tract 1601.01, Suffolk County, Massachusetts",584,136,94,72,35,28,148,85,196,113,95,68,16,28
1500000US250251601013,250251601013,"Block Group 3, Census Tract 1601.01, Suffolk County, Massachusetts",432,123,19,29,80,72,200,103,91,76,42,50,0,12
1500000US250251601014,250251601014,"Block Group 4, Census Tract 1601.01, Suffolk County, Massachusetts",535,124,31,48,49,43,214,118,148,88,34,56,59,50
1500000US250251601015,250251601015,"Block Group 5, Census Tract 1601.01, Suffolk County, Massachusetts",279,116,29,47,0,12,83,79,89,66,50,78,28,43
1500000US250251602001,250251602001,"Block Group 1, Census Tract 1602, Suffolk County, Massachusetts",409,85,38,42,37,30,78,52,224,83,0,12,32,39
1500000US250251602002,250251602002,"Block Group 2, Census Tract 1602, Suffolk County, Massachusetts",392,85,57,43,74,43,126,54,108,61,27,26,0,12
1500000US250251602003,250251602003,"Block Group 3, Census Tract 1602, Suffolk County, Massachusetts",465,83,54,50,49,44,158,67,160,67,44,44,0,12
1500000US250251603001,250251603001,"Block Group 1, Census Tract 1603, Suffolk County, Massachusetts",1126,100,214,89,408,112,409,78,76,32,19,30,0,12
1500000US250251603002,250251603002,"Block Group 2, Census Tract 1603, Suffolk County, Massachusetts",239,69,8,12,69,34,66,51,49,42,38,43,9,13
1500000US250251604001,250251604001,"Block Group 1, Census Tract 1604, Suffolk County, Massachusetts",416,62,16,14,77,35,209,56,73,42,41,30,0,12
1500000US250251604002,250251604002,"Block Group 2, Census Tract 1604, Suffolk County, Massachusetts",682,70,128,41,154,54,205,68,160,52,28,28,7,10
1500000US250251605011,250251605011,"Block Group 1, Census Tract 1605.01, Suffolk County, Massachusetts",715,112,42,49,98,58,293,114,212,99,36,31,34,36
1500000US250251605012,250251605012,"Block Group 2, Census Tract 1605.01, Suffolk County, Massachusetts",395,104,68,55,70,52,81,73,100,58,47,31,29,44
1500000US250251605013,250251605013,"Block Group 3, Census Tract 1605.01, Suffolk County, Massachusetts",156,75,10,17,0,12,64,58,29,26,17,26,36,38
1500000US250251605014,250251605014,"Block Group 4, Census Tract 1605.01, Suffolk County, Massachusetts",396,99,70,55,174,64,84,68,54,57,14,23,0,12
1500000US250251605015,250251605015,"Block Group 5, Census Tract 1605.01, Suffolk County, Massachusetts",283,95,33,35,48,37,109,67,60,61,33,41,0,12
1500000US250251605021,250251605021,"Block Group 1, Census Tract 1605.02, Suffolk County, Massachusetts",682,129,82,59,113,58,412,134,48,30,27,32,0,12
